Term_ID,Coefficient,Domain
3575,0.0,Undefined
3576,0.0,Undefined
3577,0.0,Undefined
3578,0.0,Undefined
3579,0.0,Undefined
3580,0.0,Undefined
3581,0.0,Undefined
3582,0.0,Undefined
3583,0.0,Undefined
3584,0.0,Undefined
3585,0.0,Undefined
3586,0.0,Undefined
3587,0.0,Undefined
3588,0.0,Undefined
3589,0.0,Undefined
3590,0.0,Undefined
3591,0.0,Undefined
3592,0.0,Undefined
3593,0.0,Undefined
3594,0.0,Undefined
3595,0.0,Undefined
3596,0.0,Undefined
3597,0.0,Undefined
3598,0.0,Undefined
3599,0.0,Undefined
3600,0.0,Undefined
3601,0.0,Undefined
3602,0.0,Undefined
3603,0.0,Undefined
3604,0.0,Undefined
3605,0.0,Undefined
3606,0.0,Undefined
3607,0.0,Undefined
3608,0.0,Undefined
3609,0.0,Undefined
3610,0.0,Undefined
3611,0.0,Undefined
3612,0.0,Undefined
3613,0.0,Undefined
3614,0.0,Undefined
3615,0.0,Undefined
3616,0.0,Undefined
3617,0.0,Undefined
3618,0.0,Undefined
3619,0.0,Undefined
3620,0.0,Undefined
3621,0.0,Undefined
3622,0.0,Undefined
3623,0.0,Undefined
3624,0.0,Undefined
3625,0.0,Undefined
3626,0.0,Undefined
3627,0.0,Undefined
3628,0.0,Undefined
3629,0.0,Undefined
3630,0.0,Undefined
3631,0.0,Undefined
3632,0.0,Undefined
3633,0.0,Undefined
3634,0.0,Undefined
3635,0.0,Undefined
3636,0.0,Undefined
3637,0.0,Undefined
3638,0.0,Undefined
3639,0.0,Undefined
3640,0.0,Undefined
3641,0.0,Undefined
3642,0.0,Undefined
3643,0.0,Undefined
3644,0.0,Undefined
3645,0.0,Undefined
3646,0.0,Undefined
3647,0.0,Undefined
3648,0.0,Undefined
3649,0.0,Undefined
3650,0.0,Undefined
3651,0.0,Undefined
3652,0.0,Undefined
3653,0.0,Undefined
3654,0.0,Undefined
3655,0.0,Undefined
3656,0.0,Undefined
3657,0.0,Undefined
3658,0.0,Undefined
3659,0.0,Undefined
3660,0.0,Undefined
3661,0.0,Undefined
3662,0.0,Undefined
3663,0.0,Undefined
3664,0.0,Undefined
3665,0.0,Undefined
3666,0.0,Undefined
3667,0.0,Undefined
3668,0.0,Undefined
3669,0.0,Undefined
3670,0.0,Undefined
3671,0.0,Undefined
3672,0.0,Undefined
3673,0.0,Undefined
3674,0.0,Undefined
3675,0.0,Undefined
3676,0.0,Undefined
3677,0.0,Undefined
3678,0.0,Undefined
3679,0.0,Undefined
3680,0.0,Undefined
3681,0.0,Undefined
3682,0.0,Undefined
3683,0.0,Undefined
3684,0.0,Undefined
3685,0.0,Undefined
3686,0.0,Undefined
3687,0.0,Undefined
3688,0.0,Undefined
3689,0.0,Undefined
3690,0.0,Undefined
3691,0.0,Undefined
3692,0.0,Undefined
3693,0.0,Undefined
3694,0.0,Undefined
3695,0.0,Undefined
3696,0.0,Undefined
3697,0.0,Undefined
3698,0.0,Undefined
3699,0.0,Undefined
3700,0.0,Undefined
3701,0.0,Undefined
3702,0.0,Undefined
3703,0.0,Undefined
3704,0.0,Undefined
3705,0.0,Undefined
3706,0.0,Undefined
3707,0.0,Undefined
3708,0.0,Undefined
3709,0.0,Undefined
3710,0.0,Undefined
3711,0.0,Undefined
3712,0.0,Undefined
3713,0.0,Undefined
3714,0.0,Undefined
3715,0.0,Undefined
3716,0.0,Undefined
3717,0.0,Undefined
3718,0.0,Undefined
3719,0.0,Undefined
3720,0.0,Undefined
3721,0.0,Undefined
3722,0.0,Undefined
3723,0.0,Undefined
3724,0.0,Undefined
3725,0.0,Undefined
3726,0.0,Undefined
3727,0.0,Undefined
3728,0.0,Undefined
3729,0.0,Undefined
3730,0.0,Undefined
3731,0.0,Undefined
3732,0.0,Undefined
3733,0.0,Undefined
3734,0.0,Undefined
3735,0.0,Undefined
3736,0.0,Undefined
3737,0.0,Undefined
3738,0.0,Undefined
3739,0.0,Undefined
3740,0.0,Undefined
3741,0.0,Undefined
3742,0.0,Undefined
3743,0.0,Undefined
3744,0.0,Undefined
3745,0.0,Undefined
3746,0.0,Undefined
3747,0.0,Undefined
3748,0.0,Undefined
3749,0.0,Undefined
3750,0.0,Undefined
3751,0.0,Undefined
3752,0.0,Undefined
3753,0.0,Undefined
3754,0.0,Undefined
3755,0.0,Undefined
3756,0.0,Undefined
3757,0.0,Undefined
3758,0.0,Undefined
3759,0.0,Undefined
3760,0.0,Undefined
3761,0.0,Undefined
3762,0.0,Undefined
3763,0.0,Undefined
3764,0.0,Undefined
3765,0.0,Undefined
3766,0.0,Undefined
3767,0.0,Undefined
3768,0.0,Undefined
3769,0.0,Undefined
3770,0.0,Undefined
3771,0.0,Undefined
3772,0.0,Undefined
3773,0.0,Undefined
3774,0.0,Undefined
3775,0.0,Undefined
3776,0.0,Undefined
3777,0.0,Undefined
3778,0.0,Undefined
3779,0.0,Undefined
3780,0.0,Undefined
3781,0.0,Undefined
3782,0.0,Undefined
3783,0.0,Undefined
3784,0.0,Undefined
3785,0.0,Undefined
3786,0.0,Undefined
3787,0.0,Undefined
3788,0.0,Undefined
3789,0.0,Undefined
3790,0.0,Undefined
3791,0.0,Undefined
3792,0.0,Undefined
3793,0.0,Undefined
3794,0.0,Undefined
3795,0.0,Undefined
3796,0.0,Undefined
3797,0.0,Undefined
3798,0.0,Undefined
3799,0.0,Undefined
3800,0.0,Undefined
3801,0.0,Undefined
3802,0.0,Undefined
3803,0.0,Undefined
3804,0.0,Undefined
3805,0.0,Undefined
3806,0.0,Undefined
3807,0.0,Undefined
3808,0.0,Undefined
3809,0.0,Undefined
3810,0.0,Undefined
3811,0.0,Undefined
3812,0.0,Undefined
3813,0.0,Undefined
3814,0.0,Undefined
3815,0.0,Undefined
3816,0.0,Undefined
3817,0.0,Undefined
3818,0.0,Undefined
3819,0.0,Undefined
3820,0.0,Undefined
3821,0.0,Undefined
3822,0.0,Undefined
3823,0.0,Undefined
3824,0.0,Undefined
3825,0.0,Undefined
3826,0.0,Undefined
3827,0.0,Undefined
3828,0.0,Undefined
3829,0.0,Undefined
3830,0.0,Undefined
3831,0.0,Undefined
3832,0.0,Undefined
3833,0.0,Undefined
3834,0.0,Undefined
3835,0.0,Undefined
3836,0.0,Undefined
3837,0.0,Undefined
3838,0.0,Undefined
3839,0.0,Undefined
3840,0.0,Undefined
3841,0.0,Undefined
3842,0.0,Undefined
3843,0.0,Undefined
3844,0.0,Undefined
3845,0.0,Undefined
3846,0.0,Undefined
3847,0.0,Undefined
3848,0.0,Undefined
3849,0.0,Undefined
3850,0.0,Undefined
3851,0.0,Undefined
3852,0.0,Undefined
3853,0.0,Undefined
3854,0.0,Undefined
3855,0.0,Undefined
3856,0.0,Undefined
3857,0.0,Undefined
3858,0.0,Undefined
3859,0.0,Undefined
3860,0.0,Undefined
3861,0.0,Undefined
3862,0.0,Undefined
3863,0.0,Undefined
3864,0.0,Undefined
3865,0.0,Undefined
3866,0.0,Undefined
3867,0.0,Undefined
3868,0.0,Undefined
3869,0.0,Undefined
3870,0.0,Undefined
3871,0.0,Undefined
3872,0.0,Undefined
3873,0.0,Undefined
3874,0.0,Undefined
3875,0.0,Undefined
3876,0.0,Undefined
3877,0.0,Undefined
3878,0.0,Undefined
3879,0.0,Undefined
3880,0.0,Undefined
3881,0.0,Undefined
3882,0.0,Undefined
3883,0.0,Undefined
3884,0.0,Undefined
3885,0.0,Undefined
3886,0.0,Undefined
3887,0.0,Undefined
3888,0.0,Undefined
3889,0.0,Undefined
3890,0.0,Undefined
3891,0.0,Undefined
3892,0.0,Undefined
3893,0.0,Undefined
3894,0.0,Undefined
3895,0.0,Undefined
3896,0.0,Undefined
3897,0.0,Undefined
3898,0.0,Undefined
3899,0.0,Undefined
3900,0.0,Undefined
3901,0.0,Undefined
3902,0.0,Undefined
3903,0.0,Undefined
3904,0.0,Undefined
3905,0.0,Undefined
3906,0.0,Undefined
3907,0.0,Undefined
3908,0.0,Undefined
3909,0.0,Undefined
3910,0.0,Undefined
3911,0.0,Undefined
3912,0.0,Undefined
3913,0.0,Undefined
3914,0.0,Undefined
3915,0.0,Undefined
3916,0.0,Undefined
3917,0.0,Undefined
3918,0.0,Undefined
3919,0.0,Undefined
3920,0.0,Undefined
3921,0.0,Undefined
3922,0.0,Undefined
3923,0.0,Undefined
3924,0.0,Undefined
3925,0.0,Undefined
3926,0.0,Undefined
3927,0.0,Undefined
3928,0.0,Undefined
3929,0.0,Undefined
3930,0.0,Undefined
3931,0.0,Undefined
3932,0.0,Undefined
3933,0.0,Undefined
3934,0.0,Undefined
3935,0.0,Undefined
3936,0.0,Undefined
3937,0.0,Undefined
3938,0.0,Undefined
3939,0.0,Undefined
3940,0.0,Undefined
3941,0.0,Undefined
3942,0.0,Undefined
3943,0.0,Undefined
3944,0.0,Undefined
3945,0.0,Undefined
3946,0.0,Undefined
3947,0.0,Undefined
3948,0.0,Undefined
3949,0.0,Undefined
3950,0.0,Undefined
3951,0.0,Undefined
3952,0.0,Undefined
3953,0.0,Undefined
3954,0.0,Undefined
3955,0.0,Undefined
3956,0.0,Undefined
3957,0.0,Undefined
3958,0.0,Undefined
3959,0.0,Undefined
3960,0.0,Undefined
3961,0.0,Undefined
3962,0.0,Undefined
3963,0.0,Undefined
3964,0.0,Undefined
3965,0.0,Undefined
3966,0.0,Undefined
3967,0.0,Undefined
3968,0.0,Undefined
3969,0.0,Undefined
3970,0.0,Undefined
3971,0.0,Undefined
3972,0.0,Undefined
3973,0.0,Undefined
3974,0.0,Undefined
3975,0.0,Undefined
3976,0.0,Undefined
3977,0.0,Undefined
3978,0.0,Undefined
3979,0.0,Undefined
3980,0.0,Undefined
3981,0.0,Undefined
3982,0.0,Undefined
3983,0.0,Undefined
3984,0.0,Undefined
3985,0.0,Undefined
3986,0.0,Undefined
3987,0.0,Undefined
3988,0.0,Undefined
3989,0.0,Undefined
3990,0.0,Undefined
3991,0.0,Undefined
3992,0.0,Undefined
3993,0.0,Undefined
3994,0.0,Undefined
3995,0.0,Undefined
3996,0.0,Undefined
3997,0.0,Undefined
3998,0.0,Undefined
3999,0.0,Undefined
4000,0.0,Undefined
4001,0.0,Undefined
4002,0.0,Undefined
4003,0.0,Undefined
4004,0.0,Undefined
4005,0.0,Undefined
4006,0.0,Undefined
4007,0.0,Undefined
4008,0.0,Undefined
4009,0.0,Undefined
4010,0.0,Undefined
4011,0.0,Undefined
4012,0.0,Undefined
4013,0.0,Undefined
4014,0.0,Undefined
4015,0.0,Undefined
4016,0.0,Undefined
4017,0.0,Undefined
4018,0.0,Undefined
4019,0.0,Undefined
4020,0.0,Undefined
4021,0.0,Undefined
4022,0.0,Undefined
4023,0.0,Undefined
4024,0.0,Undefined
4025,0.0,Undefined
4026,0.0,Undefined
4027,0.0,Undefined
4028,0.0,Undefined
4029,0.0,Undefined
4030,0.0,Undefined
4031,0.0,Undefined
4032,0.0,Undefined
4033,0.0,Undefined
4034,0.0,Undefined
4035,0.0,Undefined
4036,0.0,Undefined
4037,0.0,Undefined
4038,0.0,Undefined
4039,0.0,Undefined
4040,0.0,Undefined
4041,0.0,Undefined
4042,0.0,Undefined
4043,0.0,Undefined
4044,0.0,Undefined
4045,0.0,Undefined
4046,0.0,Undefined
4047,0.0,Undefined
4048,0.0,Undefined
4049,0.0,Undefined
4050,0.0,Undefined
4051,0.0,Undefined
4052,0.0,Undefined
4053,0.0,Undefined
4054,0.0,Undefined
4055,0.0,Undefined
4056,0.0,Undefined
4057,0.0,Undefined
4058,0.0,Undefined
4059,0.0,Undefined
4060,0.0,Undefined
4061,0.0,Undefined
4062,0.0,Undefined
4063,0.0,Undefined
4064,0.0,Undefined
4065,0.0,Undefined
4066,0.0,Undefined
4067,0.0,Undefined
4068,0.0,Undefined
4069,0.0,Undefined
4070,0.0,Undefined
4071,0.0,Undefined
4072,0.0,Undefined
4073,0.0,Undefined
4074,0.0,Undefined
4075,0.0,Undefined
4076,0.0,Undefined
4077,0.0,Undefined
4078,0.0,Undefined
4079,0.0,Undefined
4080,0.0,Undefined
4081,0.0,Undefined
4082,0.0,Undefined
4083,0.0,Undefined
4084,0.0,Undefined
4085,0.0,Undefined
4086,0.0,Undefined
4087,0.0,Undefined
4088,0.0,Undefined
4089,0.0,Undefined
4090,0.0,Undefined
4091,0.0,Undefined
4092,0.0,Undefined
4093,0.0,Undefined
4094,0.0,Undefined
4095,0.0,Undefined
4096,0.0,Undefined
4097,0.0,Undefined
4098,0.0,Undefined
4099,0.0,Undefined
4100,0.0,Undefined
4101,0.0,Undefined
4102,0.0,Undefined
4103,0.0,Undefined
4104,0.0,Undefined
4105,0.0,Undefined
4106,0.0,Undefined
4107,0.0,Undefined
4108,0.0,Undefined
4109,0.0,Undefined
4110,0.0,Undefined
4111,0.0,Undefined
4112,0.0,Undefined
4113,0.0,Undefined
4114,0.0,Undefined
4115,0.0,Undefined
4116,0.0,Undefined
4117,0.0,Undefined
4118,0.0,Undefined
4119,0.0,Undefined
4120,0.0,Undefined
4121,0.0,Undefined
4122,0.0,Undefined
4123,0.0,Undefined
4124,0.0,Undefined
4125,0.0,Undefined
4126,0.0,Undefined
4127,0.0,Undefined
4128,0.0,Undefined
4129,0.0,Undefined
4130,0.0,Undefined
4131,0.0,Undefined
4132,0.0,Undefined
4133,0.0,Undefined
4134,0.0,Undefined
4135,0.0,Undefined
4136,0.0,Undefined
4137,0.0,Undefined
4138,0.0,Undefined
4139,0.0,Undefined
4140,0.0,Undefined
4141,0.0,Undefined
4142,0.0,Undefined
4143,0.0,Undefined
4144,0.0,Undefined
4145,0.0,Undefined
4146,0.0,Undefined
4147,0.0,Undefined
4148,0.0,Undefined
4149,0.0,Undefined
4150,0.0,Undefined
4151,0.0,Undefined
4152,0.0,Undefined
4153,0.0,Undefined
4154,0.0,Undefined
4155,0.0,Undefined
4156,0.0,Undefined
4157,0.0,Undefined
4158,0.0,Undefined
4159,0.0,Undefined
4160,0.0,Undefined
4161,0.0,Undefined
4162,0.0,Undefined
4163,0.0,Undefined
4164,0.0,Undefined
4165,0.0,Undefined
4166,0.0,Undefined
4167,0.0,Undefined
4168,0.0,Undefined
4169,0.0,Undefined
4170,0.0,Undefined
4171,0.0,Undefined
4172,0.0,Undefined
4173,0.0,Undefined
4174,0.0,Undefined
4175,0.0,Undefined
4176,0.0,Undefined
4177,0.0,Undefined
4178,0.0,Undefined
4179,0.0,Undefined
4180,0.0,Undefined
4181,0.0,Undefined
4182,0.0,Undefined
4183,0.0,Undefined
4184,0.0,Undefined
4185,0.0,Undefined
4186,0.0,Undefined
4187,0.0,Undefined
4188,0.0,Undefined
4189,0.0,Undefined
4190,0.0,Undefined
4191,0.0,Undefined
4192,0.0,Undefined
4193,0.0,Undefined
4194,0.0,Undefined
4195,0.0,Undefined
4196,0.0,Undefined
4197,0.0,Undefined
4198,0.0,Undefined
4199,0.0,Undefined
4200,0.0,Undefined
4201,0.0,Undefined
4202,0.0,Undefined
4203,0.0,Undefined
4204,0.0,Undefined
4205,0.0,Undefined
4206,0.0,Undefined
4207,0.0,Undefined
4208,0.0,Undefined
4209,0.0,Undefined
4210,0.0,Undefined
4211,0.0,Undefined
4212,0.0,Undefined
4213,0.0,Undefined
4214,0.0,Undefined
4215,0.0,Undefined
4216,0.0,Undefined
4217,0.0,Undefined
4218,0.0,Undefined
4219,0.0,Undefined
4220,0.0,Undefined
4221,0.0,Undefined
4222,0.0,Undefined
4223,0.0,Undefined
4224,0.0,Undefined
4225,0.0,Undefined
4226,0.0,Undefined
4227,0.0,Undefined
4228,0.0,Undefined
4229,0.0,Undefined
4230,0.0,Undefined
4231,0.0,Undefined
4232,0.0,Undefined
4233,0.0,Undefined
4234,0.0,Undefined
4235,0.0,Undefined
4236,0.0,Undefined
4237,0.0,Undefined
4238,0.0,Undefined
4239,0.0,Undefined
4240,0.0,Undefined
4241,0.0,Undefined
4242,0.0,Undefined
4243,0.0,Undefined
4244,0.0,Undefined
4245,0.0,Undefined
4246,0.0,Undefined
4247,0.0,Undefined
4248,0.0,Undefined
4249,0.0,Undefined
4250,0.0,Undefined
4251,0.0,Undefined
4252,0.0,Undefined
4253,0.0,Undefined
4254,0.0,Undefined
4255,0.0,Undefined
4256,0.0,Undefined
4257,0.0,Undefined
4258,0.0,Undefined
4259,0.0,Undefined
4260,0.0,Undefined
4261,0.0,Undefined
4262,0.0,Undefined
4263,0.0,Undefined
4264,0.0,Undefined
4265,0.0,Undefined
4266,0.0,Undefined
4267,0.0,Undefined
4268,0.0,Undefined
4269,0.0,Undefined
4270,0.0,Undefined
4271,0.0,Undefined
4272,0.0,Undefined
4273,0.0,Undefined
4274,0.0,Undefined
4275,0.0,Undefined
4276,0.0,Undefined
4277,0.0,Undefined
4278,0.0,Undefined
4279,0.0,Undefined
4280,0.0,Undefined
4281,0.0,Undefined
4282,0.0,Undefined
4283,0.0,Undefined
4284,0.0,Undefined
4285,0.0,Undefined
4286,0.0,Undefined
4287,0.0,Undefined
4288,0.0,Undefined
4289,0.0,Undefined
4290,0.0,Undefined
4291,0.0,Undefined
4292,0.0,Undefined
4293,0.0,Undefined
4294,0.0,Undefined
4295,0.0,Undefined
4296,0.0,Undefined
4297,0.0,Undefined
4298,0.0,Undefined
4299,0.0,Undefined
4300,0.0,Undefined
4301,0.0,Undefined
4302,0.0,Undefined
4303,0.0,Undefined
4304,0.0,Undefined
4305,0.0,Undefined
4306,0.0,Undefined
4307,0.0,Undefined
4308,0.0,Undefined
4309,0.0,Undefined
4310,0.0,Undefined
4311,0.0,Undefined
4312,0.0,Undefined
4313,0.0,Undefined
4314,0.0,Undefined
4315,0.0,Undefined
4316,0.0,Undefined
4317,0.0,Undefined
4318,0.0,Undefined
4319,0.0,Undefined
4320,0.0,Undefined
4321,0.0,Undefined
4322,0.0,Undefined
4323,0.0,Undefined
4324,0.0,Undefined
4325,0.0,Undefined
4326,0.0,Undefined
4327,0.0,Undefined
4328,0.0,Undefined
4329,0.0,Undefined
4330,0.0,Undefined
4331,0.0,Undefined
4332,0.0,Undefined
4333,0.0,Undefined
4334,0.0,Undefined
4335,0.0,Undefined
4336,0.0,Undefined
4337,0.0,Undefined
4338,0.0,Undefined
4339,0.0,Undefined
4340,0.0,Undefined
4341,0.0,Undefined
4342,0.0,Undefined
4343,0.0,Undefined
4344,0.0,Undefined
4345,0.0,Undefined
4346,0.0,Undefined
4347,0.0,Undefined
4348,0.0,Undefined
4349,0.0,Undefined
4350,0.0,Undefined
4351,0.0,Undefined
4352,0.0,Undefined
4353,0.0,Undefined
4354,0.0,Undefined
4355,0.0,Undefined
4356,0.0,Undefined
4357,0.0,Undefined
4358,0.0,Undefined
4359,0.0,Undefined
4360,0.0,Undefined
4361,0.0,Undefined
4362,0.0,Undefined
4363,0.0,Undefined
4364,0.0,Undefined
4365,0.0,Undefined
4366,0.0,Undefined
4367,0.0,Undefined
4368,0.0,Undefined
4369,0.0,Undefined
4370,0.0,Undefined
4371,0.0,Undefined
4372,0.0,Undefined
4373,0.0,Undefined
4374,0.0,Undefined
4375,0.0,Undefined
4376,0.0,Undefined
4377,0.0,Undefined
4378,0.0,Undefined
4379,0.0,Undefined
4380,0.0,Undefined
4381,0.0,Undefined
4382,0.0,Undefined
4383,0.0,Undefined
4384,0.0,Undefined
4385,0.0,Undefined
4386,0.0,Undefined
4387,0.0,Undefined
4388,0.0,Undefined
4389,0.0,Undefined
4390,0.0,Undefined
4391,0.0,Undefined
4392,0.0,Undefined
4393,0.0,Undefined
4394,0.0,Undefined
4395,0.0,Undefined
4396,0.0,Undefined
4397,0.0,Undefined
4398,0.0,Undefined
4399,0.0,Undefined
4400,0.0,Undefined
4401,0.0,Undefined
4402,0.0,Undefined
4403,0.0,Undefined
4404,0.0,Undefined
4405,0.0,Undefined
4406,0.0,Undefined
4407,0.0,Undefined
4408,0.0,Undefined
4409,0.0,Undefined
4410,0.0,Undefined
4411,0.0,Undefined
4412,0.0,Undefined
4413,0.0,Undefined
4414,0.0,Undefined
4415,0.0,Undefined
4416,0.0,Undefined
4417,0.0,Undefined
4418,0.0,Undefined
4419,0.0,Undefined
4420,0.0,Undefined
4421,0.0,Undefined
4422,0.0,Undefined
4423,0.0,Undefined
4424,0.0,Undefined
4425,0.0,Undefined
4426,0.0,Undefined
4427,0.0,Undefined
4428,0.0,Undefined
4429,0.0,Undefined
4430,0.0,Undefined
4431,0.0,Undefined
4432,0.0,Undefined
4433,0.0,Undefined
4434,0.0,Undefined
4435,0.0,Undefined
4436,0.0,Undefined
4437,0.0,Undefined
4438,0.0,Undefined
4439,0.0,Undefined
4440,0.0,Undefined
4441,0.0,Undefined
4442,0.0,Undefined
4443,0.0,Undefined
4444,0.0,Undefined
4445,0.0,Undefined
4446,0.0,Undefined
4447,0.0,Undefined
4448,0.0,Undefined
4449,0.0,Undefined
4450,0.0,Undefined
4451,0.0,Undefined
4452,0.0,Undefined
4453,0.0,Undefined
4454,0.0,Undefined
4455,0.0,Undefined
4456,0.0,Undefined
4457,0.0,Undefined
4458,0.0,Undefined
4459,0.0,Undefined
4460,0.0,Undefined
4461,0.0,Undefined
4462,0.0,Undefined
4463,0.0,Undefined
4464,0.0,Undefined
4465,0.0,Undefined
4466,0.0,Undefined
4467,0.0,Undefined
4468,0.0,Undefined
4469,0.0,Undefined
4470,0.0,Undefined
4471,0.0,Undefined
4472,0.0,Undefined
4473,0.0,Undefined
4474,0.0,Undefined
4475,0.0,Undefined
4476,0.0,Undefined
4477,0.0,Undefined
4478,0.0,Undefined
4479,0.0,Undefined
4480,0.0,Undefined
4481,0.0,Undefined
4482,0.0,Undefined
4483,0.0,Undefined
4484,0.0,Undefined
4485,0.0,Undefined
4486,0.0,Undefined
4487,0.0,Undefined
4488,0.0,Undefined
4489,0.0,Undefined
4490,0.0,Undefined
4491,0.0,Undefined
4492,0.0,Undefined
4493,0.0,Undefined
4494,0.0,Undefined
4495,0.0,Undefined
4496,0.0,Undefined
4497,0.0,Undefined
4498,0.0,Undefined
4499,0.0,Undefined
4500,0.0,Undefined
4501,0.0,Undefined
4502,0.0,Undefined
4503,0.0,Undefined
4504,0.0,Undefined
4505,0.0,Undefined
4506,0.0,Undefined
4507,0.0,Undefined
4508,0.0,Undefined
4509,0.0,Undefined
4510,0.0,Undefined
4511,0.0,Undefined
4512,0.0,Undefined
4513,0.0,Undefined
4514,0.0,Undefined
4515,0.0,Undefined
4516,0.0,Undefined
4517,0.0,Undefined
4518,0.0,Undefined
4519,0.0,Undefined
4520,0.0,Undefined
4521,0.0,Undefined
4522,0.0,Undefined
4523,0.0,Undefined
4524,0.0,Undefined
4525,0.0,Undefined
4526,0.0,Undefined
4527,0.0,Undefined
4528,0.0,Undefined
4529,0.0,Undefined
4530,0.0,Undefined
4531,0.0,Undefined
4532,0.0,Undefined
4533,0.0,Undefined
4534,0.0,Undefined
4535,0.0,Undefined
4536,0.0,Undefined
4537,0.0,Undefined
4538,0.0,Undefined
4539,0.0,Undefined
4540,0.0,Undefined
4541,0.0,Undefined
4542,0.0,Undefined
4543,0.0,Undefined
4544,0.0,Undefined
4545,0.0,Undefined
4546,0.0,Undefined
4547,0.0,Undefined
4548,0.0,Undefined
4549,0.0,Undefined
4550,0.0,Undefined
4551,0.0,Undefined
4552,0.0,Undefined
4553,0.0,Undefined
4554,0.0,Undefined
4555,0.0,Undefined
4556,0.0,Undefined
4557,0.0,Undefined
4558,0.0,Undefined
4559,0.0,Undefined
4560,0.0,Undefined
4561,0.0,Undefined
4562,0.0,Undefined
4563,0.0,Undefined
4564,0.0,Undefined
4565,0.0,Undefined
4566,0.0,Undefined
4567,0.0,Undefined
4568,0.0,Undefined
4569,0.0,Undefined
4570,0.0,Undefined
4571,0.0,Undefined
4572,0.0,Undefined
4573,0.0,Undefined
4574,0.0,Undefined
4575,0.0,Undefined
4576,0.0,Undefined
4577,0.0,Undefined
4578,0.0,Undefined
4579,0.0,Undefined
4580,0.0,Undefined
4581,0.0,Undefined
4582,0.0,Undefined
4583,0.0,Undefined
4584,0.0,Undefined
4585,0.0,Undefined
4586,0.0,Undefined
4587,0.0,Undefined
4588,0.0,Undefined
4589,0.0,Undefined
4590,0.0,Undefined
4591,0.0,Undefined
4592,0.0,Undefined
4593,0.0,Undefined
4594,0.0,Undefined
4595,0.0,Undefined
4596,0.0,Undefined
4597,0.0,Undefined
4598,0.0,Undefined
4599,0.0,Undefined
4600,0.0,Undefined
4601,0.0,Undefined
4602,0.0,Undefined
4603,0.0,Undefined
4604,0.0,Undefined
4605,0.0,Undefined
4606,0.0,Undefined
4607,0.0,Undefined
4608,0.0,Undefined
4609,0.0,Undefined
4610,0.0,Undefined
4611,0.0,Undefined
4612,0.0,Undefined
4613,0.0,Undefined
4614,0.0,Undefined
4615,0.0,Undefined
4616,0.0,Undefined
4617,0.0,Undefined
4618,0.0,Undefined
4619,0.0,Undefined
4620,0.0,Undefined
4621,0.0,Undefined
4622,0.0,Undefined
4623,0.0,Undefined
4624,0.0,Undefined
4625,0.0,Undefined
4626,0.0,Undefined
4627,0.0,Undefined
4628,0.0,Undefined
4629,0.0,Undefined
4630,0.0,Undefined
4631,0.0,Undefined
4632,0.0,Undefined
4633,0.0,Undefined
4634,0.0,Undefined
4635,0.0,Undefined
4636,0.0,Undefined
4637,0.0,Undefined
4638,0.0,Undefined
4639,0.0,Undefined
4640,0.0,Undefined
4641,0.0,Undefined
4642,0.0,Undefined
4643,0.0,Undefined
4644,0.0,Undefined
4645,0.0,Undefined
4646,0.0,Undefined
4647,0.0,Undefined
4648,0.0,Undefined
4649,0.0,Undefined
4650,0.0,Undefined
4651,0.0,Undefined
4652,0.0,Undefined
4653,0.0,Undefined
4654,0.0,Undefined
4655,0.0,Undefined
4656,0.0,Undefined
4657,0.0,Undefined
4658,0.0,Undefined
4659,0.0,Undefined
4660,0.0,Undefined
4661,0.0,Undefined
4662,0.0,Undefined
4663,0.0,Undefined
4664,0.0,Undefined
4665,0.0,Undefined
4666,0.0,Undefined
4667,0.0,Undefined
4668,0.0,Undefined
4669,0.0,Undefined
4670,0.0,Undefined
4671,0.0,Undefined
4672,0.0,Undefined
4673,0.0,Undefined
4674,0.0,Undefined
4675,0.0,Undefined
4676,0.0,Undefined
4677,0.0,Undefined
4678,0.0,Undefined
4679,0.0,Undefined
4680,0.0,Undefined
4681,0.0,Undefined
4682,0.0,Undefined
4683,0.0,Undefined
4684,0.0,Undefined
4685,0.0,Undefined
4686,0.0,Undefined
4687,0.0,Undefined
4688,0.0,Undefined
4689,0.0,Undefined
4690,0.0,Undefined
4691,0.0,Undefined
4692,0.0,Undefined
4693,0.0,Undefined
4694,0.0,Undefined
4695,0.0,Undefined
4696,0.0,Undefined
4697,0.0,Undefined
4698,0.0,Undefined
4699,0.0,Undefined
4700,0.0,Undefined
4701,0.0,Undefined
4702,0.0,Undefined
4703,0.0,Undefined
4704,0.0,Undefined
4705,0.0,Undefined
4706,0.0,Undefined
4707,0.0,Undefined
4708,0.0,Undefined
4709,0.0,Undefined
4710,0.0,Undefined
4711,0.0,Undefined
4712,0.0,Undefined
4713,0.0,Undefined
4714,0.0,Undefined
4715,0.0,Undefined
4716,0.0,Undefined
4717,0.0,Undefined
4718,0.0,Undefined
4719,0.0,Undefined
4720,0.0,Undefined
4721,0.0,Undefined
4722,0.0,Undefined
4723,0.0,Undefined
4724,0.0,Undefined
4725,0.0,Undefined
4726,0.0,Undefined
4727,0.0,Undefined
4728,0.0,Undefined
4729,0.0,Undefined
4730,0.0,Undefined
4731,0.0,Undefined
4732,0.0,Undefined
4733,0.0,Undefined
4734,0.0,Undefined
4735,0.0,Undefined
4736,0.0,Undefined
4737,0.0,Undefined
4738,0.0,Undefined
4739,0.0,Undefined
